Pathway	Order	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00040	o__Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77604e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76672e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00040	o__Saccharomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1925e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33442e-06	0	5.98724e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1031e-06	0	0	0	0	0	0	0	0	0	0	0	1.50575e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00040	o__Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66103e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00040	o__Veillonellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69208e-06	0	4.68724e-06	2.00809e-06	2.40906e-06	0	8.2829e-06	0	1.2953e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27835e-06	0	0	0	2.18438e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36447e-06	4.87241e-07	1.41696e-05
ko00051	o__Acidaminococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67564e-06	2.76316e-05	5.46367e-05	0	1.10173e-05	0	0	0	0	3.74017e-06	0	9.48815e-07	1.00699e-05	0	6.62749e-06	4.08326e-05	0	4.42921e-05	3.69693e-05	4.39417e-06	2.23353e-05	6.84015e-05	0	3.69957e-05	0	0	0	0	0	0	0	0	0	0	0	2.5083e-05	1.69229e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33829e-06	1.6384e-06	0	0	4.45135e-06	2.01221e-05	6.77238e-06	3.36637e-06	2.24811e-05	2.91695e-06	8.79752e-06
ko00051	o__Actinomycetales	3.09521e-07	1.461685e-07	1.597012e-07	4.994891e-07	0	0	0	8.82362e-08	0	1.953962e-07	0	2.42364e-07	0	0	0	0	5.492819e-07	5.754857e-07	3.251246e-07	1.578824e-06	0	0	0	0	0	0	1.35294e-07	0	0	0	0	0	0	0	0	0	0	0	4.44245e-07	1.059444e-07	1.246879e-07	1.617674e-07	6.249455e-07	0	0	9.4957e-08	0	3.30024e-07	5.2734e-07	1.8814432e-07	0	1.117679e-07	4.467216e-07	9.87185e-08	5.930417e-07	0	4.05331e-07	1.0929483e-07	1.266411e-07	5.756777e-07	1.905308e-06	8.691488e-07	1.7634073e-06	0	4.744442e-07	0	0	0	0	0	0	0	0	0	0	0	3.49879e-07	2.389548e-07	7.72624e-07	3.07252e-07	0	0	0	0	0	1.380794e-07	0	0	3.018304e-06	7.257015e-07	3.21297e-05	1.5523174e-06	0	1.860482e-06	5.46481e-07	0	0	0	0	0	0	0	0	2.646468e-07	5.937791e-07	0	0	0	0	0	0	1.0615487e-06	3.02006e-07	4.167756e-07	0	5.08843e-07	1.593585e-07	6.508178e-07	2.807766e-07	9.3695e-08	0	2.29191e-07	7.932695e-07	1.508347e-07	1.357176e-07	1.216107e-07	7.322001e-07	0	0	0	0	1.037319e-07	1.058839e-07	0	3.725144e-07	8.677928e-07	7.33767e-07	0	0	0	0	0	0	0	1.80758e-07	0	0	0	0	0	0	2.39159e-07	9.697417e-07	1.49263e-07	0	0	3.07349e-07	0	0	0	0	0	2.573681e-07	0	0	0	0	1.677714e-07	3.420598e-07	1.661923e-07	3.77063e-07	0	1.404845e-07	1.769144e-07	0	0	0	0	0	0	0	0
ko00051	o__Bacteroidales	9.10722e-07	0	0.00011245543	0	3.61359e-06	7.57671e-06	6.936708e-07	1.437884e-05	0	0	0	0	0	0	0	5.793255e-05	7.0108389e-05	3.2284328e-06	4.9768646e-06	0	6.227711e-06	1.26531e-05	6.4260205e-05	2.336337e-07	0	1.55104e-05	1.35132e-05	3.863695e-05	3.3790944e-05	8.4130078e-05	6.6626323e-05	0.000104005373	5.3444458e-05	0.00027764583939	0.00023058346	0	0	0	1.1694934e-05	4.484044e-07	9.82078723e-05	1.05904433e-05	0.000120361605	8.0910036e-05	1.580958e-05	1.0450643e-06	0	2.55889e-06	0	0	0.0002016468795	1.650973e-06	6.8806978e-05	0.0001774719904	0	8.5274506e-05	1.648795e-05	0	6.6475139e-05	3.197148e-06	0	2.11054e-05	2.686316e-05	0	2.136918e-05	6.533722e-05	3.8962634e-05	4.8432776e-05	1.0866341e-05	4.1778913e-05	2.4531521e-05	6.9106986e-05	5.8010471e-05	4.8031913e-05	1.4958353e-05	6.6985e-06	0	2.510088e-05	5.7162537e-05	0	7.4330399e-05	0.0001070097731	5.38028463e-05	2.6441982e-05	6.64093733e-05	0.000121867075	4.4106193e-05	4.87514162e-05	0	0	0	0	0	0	0	0	6.8909287e-05	0	6.6293096e-05	6.06937228e-05	0.000168689636	2.231572e-05	0.0002144057405	0	1.0297e-05	0	9.84461e-08	6.33245796e-06	0.000277017777	0	7.88973e-07	1.883985e-05	2.986827e-05	1.1057788e-05	5.8894416e-05	2.225723e-05	6.6504557e-05	6.225075e-06	5.152484e-06	7.2470567e-05	3.53052744e-05	0.000125365535	0	7.14393e-06	0	0	0	8.196647e-05	0	0.00013523563	5.38667e-06	9.83928e-06	2.371082e-05	0	2.010707e-05	0	1.384245e-06	0.0001672699053	0	0	0	0	0	0.00019837108578	2.53797e-05	0	0	0	0.0001333585821	5.5851616e-05	0.000114269987	7.73418e-05	3.067579e-05	5.96814e-05	0.0002186154179	3.2922344e-05	2.7881808e-05	0	0	0	3.4364856e-06	0	0	0	0	9.44052433e-05	5.8011868e-05	5.5816798e-05	7.0741303e-05	1.4338295e-05	6.6804816e-05	2.982401e-06	2.1192424e-06	1.1322915e-06	1.308109e-06	8.029733e-06	3.1966823e-05	1.07001e-06	2.75344e-06	3.7372043e-05	0.00013731179	0.00011611949
ko00051	o__Bifidobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.80198e-05	0	0	1.33082e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.613527e-07	0	0	9.06101e-08	0	0	2.82914e-09	0	0	5.65218e-08	0	0	0	0	0	0	0	1.1884e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0385033e-05	1.59157e-06	1.08096e-06	0	5.3130485e-06	7.37239e-06	0	1.93382e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81939e-07	0	0	0	0	2.10397e-07	0	0	0	0	0	0	1.64306e-06	0	0	6.80821e-07	0	0	0	0	0	2.98959e-08	3.72473e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.06212e-09	8.20632e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03729e-07	0	0	0	0	1.332538626e-05	1.01578e-08
ko00051	o__Campylobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6792e-06	0	0	0	0	0	0	0	4.21435e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17404e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00051	o__Clostridiales	8.2441646e-06	3.47909854e-05	3.00512361e-05	2.3371091e-05	4.78919105e-05	7.8185144e-06	1.57302527e-05	1.96672171e-05	0	0	0.0001592682615	0	0.00010445082	7.9153025e-05	6.5308274e-05	0.0003461965503	9.236736e-06	9.747072e-06	0.000125533233	0	0.000138590496	0	2.9543015e-05	5.75695e-07	2.01606e-07	2.06911e-06	9.14763e-07	0.00011526371	7.14369e-05	6.292505e-05	8.6145007e-05	9.4201829e-05	9.899928e-05	4.6328335e-06	7.6554e-06	0	0	1.0261879e-05	2.7243354e-05	1.0126991e-05	1.3048351e-05	5.3429818e-05	1.3947426e-05	1.3264603e-05	1.299022e-06	6.294068e-06	0.000228235252	7.1364948e-05	0	0	1.51928685e-05	0	2.70036133e-05	7.64995323e-06	2.797256e-06	1.62967401e-05	1.491908e-05	0.0001465186	1.9138892e-05	1.6552551e-05	1.85059589e-05	1.8128584e-05	9.21016e-06	6.18928115e-05	3.149769745e-05	6.94869417e-05	7.36896204e-05	1.36686614e-06	2.1179556e-05	2.178860022e-05	8.8506896e-06	1.21082745e-05	1.44360418e-05	1.73460006e-05	7.2228391e-06	5.3627231e-05	1.0310428e-05	3.1952253e-05	2.6081692e-05	0	5.0850442e-05	8.77151323e-05	9.2915773e-05	5.6543785e-05	3.8156814e-05	2.8290108e-05	8.89752905e-06	0.0001001228133	1.07009e-07	0	0	0	0	0	0	0	0.0002180147867	0	7.73746667e-05	2.5640289e-06	0.000122301409	0.0002078274224	0.000125473113	9.6852182e-05	3.104484e-05	6.88084e-08	1.1971e-07	0.000147792008	4.3329879e-05	2.078101e-05	7.2190927e-05	1.614471e-05	1.873277e-05	8.139415e-06	0	1.548708e-05	3.43393335e-05	2.7403071e-05	6.5980387e-05	8.04887511e-06	1.02458546e-05	9.153199e-06	0	8.704206e-06	0	3.15983e-06	3.215371e-06	0.0001667740014	5.431062e-06	0.0003089307021	0	4.5355796e-05	0.000427429071	0	0.0005861072022	0	0.000436324694	8.5595898e-05	0	0	0	0	0	2.1415755e-05	0.0005037795479	0	0	6.632355e-06	1.2620562e-05	4.36303455e-05	1.3032714e-05	1.17758275e-05	6.40020399e-05	5.16681107e-05	1.324738e-05	2.12174767e-05	9.63451826e-05	0	3.2874125e-06	0.000209567718	3.0327896e-05	3.52941836e-05	5.80459416e-05	3.46561464e-05	0.00014079355	2.8271771e-05	5.7311542e-05	2.7909319e-05	1.6255538e-05	2.0453271e-05	2.4270861e-05	4.7780488e-06	4.271605e-06	1.842413e-05	1.699469e-05	9.981965e-06	1.1532965e-05	0	0	1.4481417e-05	2.40882382e-05	1.25387146e-05
ko00051	o__Coriobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47708e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14763e-07	1.0602993e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69625e-06	0	0	0	8.06831e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40494e-07	0	6.90859e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66717e-07	0	8.11328e-07	0	0	0	0	0	0	0	0	0	0	5.68466e-07	0	0	0	0	0	2.72341e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00051	o__Corynebacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93076e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00051	o__Enterobacterales	3.229816e-05	3.91178e-06	2.5424304e-06	0	0	0	0.000241232601	0	0.0008760934	0.00032432269046	0.000136272808	0.0002552281901	2.9366825e-05	1.742822e-06	8.98915e-06	3.2204005e-06	2.2832989e-05	0.00012578258305	0	5.5778022e-05	2.2476768e-05	0.00029830978	0	0	0	0	0	0	0	0	5.095366e-06	2.620269e-06	1.8290958e-05	0	0	0.0003895655271	8.034712e-05	5.428265e-06	9.825124e-05	0.00028921046	4.231939e-05	0.000109117376	3.07586e-05	1.0262422e-05	0.00011533406959	0.00032144935	9.655484e-06	3.7565363e-05	9.7115449e-05	7.75523407e-05	0	0.0002350079407	0	0	1.3020085e-05	1.166451e-06	2.494842e-05	6.366759e-06	1.3377227e-05	9.881248e-06	0	0	3.110992e-05	1.2275881e-05	7.315986e-06	5.0258107e-06	4.74177e-05	0.00015160685	2.325892e-06	1.1331748e-05	2.400908e-05	3.720716e-05	4.435981e-05	7.4472252e-05	2.974632e-05	0	5.1119134e-05	3.3829869e-05	2.3036073e-05	9.98387383e-05	0	2.108576e-07	7.721584e-07	1.231285e-07	2.2797611e-06	2.600767e-06	0.00019105415	0	0.00085423213489	0.0008475719367	0	0.000364784352	0	0.0004648339821	0.0004188562011	0.000396548175	9.4118132e-06	8.91151487e-05	5.6819788e-05	0.0002326217318	1.49979e-06	8.44612e-06	1.17334e-07	1.719429e-05	3.488825e-06	0.00035422270418	0.0003365077645	3.32092e-06	0	2.145801e-05	0	0	0	0	0	9.603148e-06	0	1.06505e-06	0	0	0	1.6987546e-05	0.0002999349311	0	0.0005271409234	0.00039421714769	1.32302008e-05	8.953848e-06	0.000116096702	0	0.00018297385	0.0003495913332	0.0001133052386	0.00024214307	7.033356576e-05	0.000150039011	4.7467718e-05	0	0.0008596136512	0.0003168167077	1.70972e-05	0.0004367657199	0.00029047442	9.020251e-06	7.7610886e-06	0.0001704943	0.0004748690242	0.0005566499432	3.4711996e-05	0.0002492082	0	7.535269e-06	1.5032976e-06	0.000205047664	1.02504e-05	1.3052094e-05	3.6100114e-06	0.0007102577057	0.0002494068184	7.318861e-05	1.2795599e-05	0.00016987143	1.50192e-05	3.3037653e-05	3.8680186e-05	6.708229e-07	0	2.4434364e-05	2.19919944e-05	3.172935684e-05	1.01258e-06	3.5296433e-05	2.0949463e-05	4.839859e-05	0	3.9583763e-05	4.5110317e-05	0.000110511296	7.1550098e-05	1.5348841e-05	0	3.426706e-06
ko00051	o__Fusobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18796e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82238e-07	0	0	0	4.13953e-06	0	0	0	0	0	1.26993e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58246e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40415e-07	0	0	0	0	1.02268e-06	0	1.8035e-06	0	3.646591e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1588388e-05	1.6384e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00051	o__Lactobacillales	9.0098546e-05	0.0002202121418	3.21922773e-05	0.0002910013	0.000362566487	3.9414434e-05	6.27915033e-05	0.0002335002225	3.59948693e-05	0.000211597631	0.000147259721	0.0004374546811	1.2459551e-05	5.164505e-06	8.2669522e-05	3.711238e-06	1.58943187e-05	0.0001099233201	2.7608942e-05	0.0001349135853	5.28313e-07	0.000101770258	0	0.001209640276	0.000676348894	0.000181489492	0.000249771451	1.367546e-06	2.913142e-06	1.455754e-07	0.00024860371	4.477398e-06	9.29606e-06	0	1.252121e-06	0	0.0002624608213	0.000176689428	4.76990104e-05	5.648169e-06	0.00013096068	1.26266e-06	3.581678e-06	0.000192765885	2.4213892e-05	2.10191589e-05	2.030484e-05	3.02092189e-05	0.0001197037637	6.09899627e-05	2.14376e-06	8.7189247e-05	7.2220479e-05	3.503664e-05	4.05683968e-05	4.6426241e-05	0.0004441588821	6.5541978e-05	0.0003043881301	0.0003071517	0.000793552448	0.000139298814	0.0002184773344	6.6283794e-05	0.0003337099292	9.023484e-06	1.958294e-05	2.78580078e-05	5.841779e-05	5.3611303e-05	0.000688269896	8.09863143e-05	0.00042073205	0.00042357256	7.1308932e-05	0.000129549339	0.001029960788	0.0005579311811	2.40506522e-05	0.0022417564882	2.76209389e-05	2.37460309e-05	4.506704e-05	5.5616054e-05	3.354319e-05	3.8106561e-05	0	3.158805e-06	0.00010063736	0.0001385213074	0.000136263523	0.000420559221	0.000453735681	0.000280264895	0.00011736389	0.000449290066	1.38767644e-05	0.000388923124	3.1146958e-05	1.09352819e-06	3.24309e-06	4.53647e-06	3.59076e-06	2.8598631e-05	3.8833888e-05	4.5462614e-05	0.000111464627	2.877758e-06	5.82602e-07	0.000128855652	0	9.29794e-06	1.352924e-06	1.7082168e-05	0.000942176	2.33813198e-05	0.0002845380497	1.8534259e-05	3.711125e-05	1.672387e-05	9.0342232e-06	5.741328248e-05	0.0001072001813	1.8269522e-05	9.19311994e-05	6.10057805e-05	3.8508097e-05	6.301818e-06	0.00039749597	5.72455e-06	0.0001645381	2.68220935e-05	3.42813169e-05	1.346579e-05	1.873759679e-05	0.000550731841	1.2607169e-05	2.8424454e-05	2.9619e-05	0.000466757871	2.9725741e-05	0.000284502361	5.3324156e-05	0.0001391583	2.1109725e-05	9.17502014e-05	0.000306717548	7.9587119e-05	8.2925862e-05	1.3887104e-05	8.506117e-07	0.0001105445763	5.4254531e-05	2.31458031e-05	7.366152e-06	0.000140240535	3.3774492e-05	3.15154e-05	1.107038e-05	0	1.7279046e-06	1.521973e-06	4.21912e-07	0	1.15626e-07	0.000142865143	2.8383392e-05	2.4377211e-05	2.0619807e-05	2.597048e-05	2.7410058e-05	1.6996977e-05	3.3985906e-06	1.87856e-07	3.46749e-07	1.9727329e-05	5.43824986e-05	0.0002731171721	1.857887e-06	0.0002505305363	1.531479e-05	0.000138730093
ko00051	o__Micrococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.27203e-07	0	0	0	0	0	0	7.64121e-07	0	4.00357e-07	0	0	8.04531e-07	0	0	0	0	0	0	0	0	1.80503e-07	0	0	0	0	0	0	0	0	1.35634e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29385e-06	0	0	5.73067e-07	0	0	6.38221e-07	0	0	0	0	0	0	4.85661e-07	0	0	4.06539e-06	0	2.18513e-06	0	2.75013e-06	0	0	0	0	0	0	0	5.07113e-07	0	0	0	0	0	0	0	1.46773e-06	0	0	0	1.79372e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77281e-08
ko00051	o__Neisseriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.981256e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00051	o__Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	0	6.74582e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.49259e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00051	o__Propionibacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0449e-07	3.69449e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20063e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00051	o__Saccharomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58051e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48022e-07	0	5.456484e-05	0	1.02476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93e-06	0	0	0	0	0	0	0	0	0	0	0	2.64884e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
